"","id","NAME","host.id","host_identity_verified","host.name","neighbourhood.group","neighbourhood","lat","long","country","country.code","instant_bookable","cancellation_policy","room.type","Construction.year","price","service.fee","minimum.nights","number.of.reviews","last.review","reviews.per.month","review.rate.number","calculated.host.listings.count","availability.365","house_rules","license"
"185",1102959,"",35675205624,"unconfirmed","Daniel","Brooklyn","Williamsburg",40.71627,-73.9587,"United States","US",FALSE,"strict","Entire home/apt",2004,"$1,153 ","$231 ",57,33,"4/8/2019",0.58,4,1,421,"This is a home, not a hotel.  Conservation is important. Please do not waste water or electricity. We recycle, reuse, compost and minimize waste. Clean up after yourself and put things away It's a family friendly, urban neighborhood with incidents of crime; please lock doors and windows. Basic self-awareness of the impact of your choices. Communication is important. Let me know what you need. The dining area is not a work space. There is a desk and chaise lounge in guest room that should be used for workspace. I have a study/living room which is not meant for guests.",""
"186",1103512,"Park Slope haven 15 mins from Soho",36806839312,"unconfirmed","Kelsey","Brooklyn","Park Slope",40.67994,-73.97863,"United States","US",FALSE,"strict","Entire home/apt",2015,"$327 ","$65 ",142,52,"6/5/2019",0.5,4,1,83,"No smoking.",""
"187",1104064,"SAFE  AND BEAUTIFUL ACCOMODATION",93242543275,"verified","Natalie","Brooklyn","Bedford-Stuyvesant",40.67992,-73.9475,"United States","US",FALSE,"strict","Private room",2015,"$946 ","$189 ",366,126,"5/19/2019",1.17,NA,4,332,"",""
"188",1104616,"Large Room in private Brownstone in Park Slope",25032439747,"unconfirmed","Lana","Brooklyn","Prospect Heights",40.67868,-73.97307,"United States","US",FALSE,"strict","Private room",2017,"$498 ","$100 ",NA,51,"6/24/2019",0.48,NA,3,271,"Like it is their own house. I've had problems in the past with AirBnB so I need to be assured that guests will treat the house with respect and care.",""
"189",1105168,"NEW YORK CITY, 1 BDRM.(NEAR CENTRAL PARK & METRO)",40177622054,"unconfirmed","Victor","Manhattan","Upper East Side",40.76834,-73.95334,"United States","US",FALSE,"flexible","Private room",2020,"$720 ","$144 ",NA,199,"6/24/2019",1.85,NA,1,156,"Stay kinda quiet after 11, don't leave the door open, and you're good to go. Have fun!",""
"190",1105721,"LARGE, COMFY 1BDR W/CHARACTER!!!",5715989004,"verified","Edgar","Brooklyn","Bedford-Stuyvesant",40.68237,-73.9415,"United States","US",FALSE,"flexible","Entire home/apt",2011,"$174 ","$35 ",NA,30,"3/2/2022",0.29,NA,1,NA,"",""
"191",1106273,"Chelsea Studio sublet 1 - 2 months",4828083235,"verified","Antony","Manhattan","Chelsea",40.74031,-73.99999,"United States","US",TRUE,"moderate","Entire home/apt",2021,"$323 ","$65 ",NA,3,"7/17/2015",0.03,NA,1,NA,"- NO parties or events. -NO smoking inside. You are welcome to smoke outside. -We ask guests to maintain a low noise level after 10pm and be respectful of noise levels during the day. You are welcome to have a few friends over for dinner but no loud music. -NOTHING but toilet paper and human waste in the toilet.  -Hair dyeing are not allowed in the apartment as the wood, furniture and bathroom sink can stain very easily. -All overnight guests must be booked through Airbnb.  Enjoy yourself!  Ask us for anything you may need while you're here! We will do our best to help.",""
"192",1106825,"LUX APT IN TIMES SQUARE NEW BUILDING",93725364475,"unconfirmed","Aiden","Manhattan","Hell's Kitchen",40.76307,-73.99665,"United States","US",FALSE,"moderate","Entire home/apt",NA,"$539 ","$108 ",NA,41,"6/26/2025",0.38,2,1,NA,"You will be sharing a bathroom, so you must be considerate of time spent in the bathroom in the morning when getting ready. If you use the kitchen, please put the dirty cups, bowls, plates, and silverware in the dishwasher, and hand wash all of the pots, pans, and cooking tools you use. Please clean up any mess you may have made. Remember to turn on the fan when using the oven/stove. Please only smoke outside, away from the apartment building, and dispose of your cigarettes responsibly. Checkout: Checkout is at 11:00 am, please inquire if you would like to check out later or leave your bags with us for the day. If we are not awake/home when you leave, please leave the passes on the desk in your room, lock the front door behind you, and put your keys in the lock box behind the front stair case.",""
"193",1107378,"Designer 1 BR Duplex w/ Terrace- Spectacular Views",11711269275,"verified","Antony","Manhattan","Lower East Side",40.71882,-73.98852,"United States","US",FALSE,"strict","Entire home/apt",NA,"$232 ","$46 ",NA,109,"6/15/2019",1.04,2,1,NA,"You're welcome to use our kitchen, we just ask that you clean up when you're done. There is no smoking, including on the porch.  If you use our frying pans, please use only wood or silicone utensils on them and clean only with the soft side of the sponge.  Please be careful when coming and going not to let the cat out. She can get very curious when the door's open.",""
"194",1107930,"Lovely Apt & Garden;  Legal;  Best Area; Amenities",47754762661,"unconfirmed","Clark","Brooklyn","South Slope",40.6693,-73.98804,"United States","US",FALSE,"flexible","Entire home/apt",NA,"$968 ","$194 ",NA,151,"6/22/2019",1.43,4,3,NA,"",""
"195",1108482,"1 Bedroom in 2 Bdrm Apt- Upper East",53580758729,"unconfirmed","","Manhattan","Upper East Side",40.77333,-73.95199,"United States","US",FALSE,"flexible","Private room",NA,"$460 ","$92 ",14,0,"",NA,1,2,NA,"Absolutely no smoking inside No pets Family friendly! Our home media center is connected to the TV, giving you access to our library of hundreds of movies and shows, including a kid friendly selection Nespresso and a Keurig machines are available for you to make espresso and coffee. We also have a selection of teas. Our yard, shared with two other units, is also available, and features a grill and a table with seating Parking on the street requires an adhesive residential permit. We have free off street parking, which will save you from a ticket There is a fourth, crib size mattress and a bassinet available should you need them Laundry is coin operated and available in the basement",""
"196",1109035,"Lower East Side $57~/night",66711255974,"verified","","Manhattan","Lower East Side",40.72319,-73.99201,"United States","US",FALSE,"moderate","Private room",NA,"$81 ","$16 ",1,285,"6/22/2019",2.69,1,1,NA,"No smoking, no showering after 10pm, no shoes in the house we can provide slippers, no loud music please, no late check in after 9pm",""
"197",1109587,"Prime Location in Manhattan",47239505401,"verified","","","Chelsea",40.74859,-73.99671,"United States","US",TRUE,"flexible","Private room",NA,"$267 ","$53 ",1,375,"6/18/2019",3.52,3,1,NA,"ANDREA'S HOUSE RULES:  ** All overnight guests must be booked through Airbnb. If you plan to have visitors during your stay, please check with us beforehand.  ** Urban Oasis is a NO-SHOES space. There is a bench just inside the door where you can sit and remove your shoes. PLEASE BRING SLIPPERS or inside shoes if it is your preference for inside.  ** Please help us avoid any staining and damage to the furniture & linens by keeping food and beverages out of the bed. [**For MAKEUP REMOVAL please use the wipes provided and/or the dark washcloth.] ** AFTER CHECK-OUT, I'm happy to post forgotten items. There is a $25 (plus postage) fee for this service. Should you need this, the extra fee goes through the Airbnb Resolution Center.  ** Please use the PAPER TOWELS from your kitchen area to clean up messes that could stain our whites  ** Enjoy our apartment and please leave it clean & tidy as you found it  ** Thank you for not smoking inside. If you must, please do so outside. There is an asht",""
"198",1110139,"( F) Excellent/Pvt Rm",39463875808,"unconfirmed","","Queens","Jamaica",40.67252,-73.76597,"United States","US",TRUE,"moderate","Private room",NA,"$1,084 ","$217 ",2,52,"5/20/2019",0.49,2,2,NA,"Reasonably quiet after 9.  Having said that, I should note that the walls of this 145 year old mansion are thick, so average noise will not travel beyond your suite.  So sorry, but no burning of candles.",""
"199",1110691,"Quiet, sunny Midtown Manhattan apt.",72064826815,"verified","","Manhattan","Hell's Kitchen",40.76244,-73.99271,"United States","US",TRUE,"flexible","Entire home/apt",2013,"$402 ","$80 ",5,10,"7/1/2019",1.01,3,1,NA,"The unit is a two unit condo.  Noise needs to be reduced after 11pm.  Unit is no smoking, any smoking must be done in the back yard area.  No pets are allowed.  Security deposit paid up front  covers any damaged items.  The deposit will be refunded after inspection of the unit.  Cleaning fee of $135 will be assessed for basic cleaning of the unit.  Excessive cleaning with be subject to a greater fee, taken from the security deposit.  ",""
"200",1111244,"Big Room/Washer-Dryer/Wifi/AC/JMZ",43945171386,"verified","","Brooklyn","Bedford-Stuyvesant",40.69546,-73.93503,"","",NA,"","Private room",NA,"$457 ","$91 ",2,11,"11/13/2017",0.48,3,1,NA,"We try hard to make our home lovely, and ask you to treat it with respect.  The only other rules are no guests, pets, or smoking in the apartment.",""
"201",1111796,"cozy studio with parking spot",16211727428,"unconfirmed","Dale","Queens","Middle Village",40.71722,-73.87856,"","",NA,"","Entire home/apt",NA,"$938 ","$188 ",30,33,"5/9/2015",0.31,4,5,NA,"Please clean after yourself, wipe spilled water after using the bathroom, do not smoke in the apartment and treat the place as you would treat your home! Please let us know about pets or service animals in advance.",""
"202",1112348,"Clean and convenient 2BR apartment",51018805199,"unconfirmed","Lydia","Queens","Ridgewood",40.70234,-73.89816,"","",NA,"","Private room",NA,"$405 ","$81 ",7,6,"10/8/2015",0.06,3,5,420,"No smoking.  Please keep cats out of bedrooms and bathroom to keep them clean.  Do not let cats outside.  Please make sure front door is locked behind you when entering the house.",""
"203",1112901,"",21389589535,"unconfirmed","Annabella","Queens","Middle Village",40.71546,-73.87854,"","",NA,"","Entire home/apt",NA,"$907 ","$181 ",7,38,"4/27/2019",0.38,4,5,294,"Please no smoking in the house.  We are quiet folks who need to get up early for work/school.   On the weekends we're very busy usually but enjoy sharing morning coffee/tea with guests and offering our ideas for how to spend the day.   The house is very clean but comfortable.   ",""
"204",1113453,"",80926683538,"","Cherry","Brooklyn","Williamsburg",40.7195,-73.95976,"","",NA,"","Entire home/apt",NA,"$693 ","$139 ",2,358,"6/20/2019",3.44,3,2,286,"There is no parking on my street for guests. You must park on the adjacent streets. No Smoking in the unit.  We have a dog named Daphne so no other pets allowed. We are an active family and might not be available during your stay. Lock the door when you come and go. Leave the room as you found it. Let me know if you have any issues or questions.",""
"205",1114005,"",20738355824,"","Nicholas","Manhattan","Hell's Kitchen",40.76548,-73.98474,"","",NA,"","Shared room",NA,"$586 ","$117 ",6,10,"1/7/2014",0.09,1,1,399,"",""
"206",1114558,"",27207072817,"","Jack","Manhattan","Harlem",40.80234,-73.95603,"","",NA,"","Private room",NA,"$112 ","$22 ",30,0,"",NA,1,1,12,"Shoes off please Cat can go in or out as he desires, don't worry if you let him out No smoking No drugs or excessive alcohol No pets Please do not light candles We will provide a small basket for your toiletries to bring to and from the bathroom. Please discuss any guests you bring into the household beyond those on the reservation with Orion. No excessive noise and conversations, particularly in the stairwell.",""
"207",1115110,"",87631747854,"","Amanda","","Prospect Heights",40.6787,-73.97262,"United States","US",FALSE,"strict","Private room",NA,"$936 ","$187 ",2,226,"6/6/2019",2.12,4,3,263,"This is a non smoking house.  Quiet hours are from 10pm until 8am.  Cars must be parked within fence so as not to block neighbors driveway.  One parking spot only per room. Please don't use the kitchen for cooking as cleanliness becomes difficult to maintain with the velocity of guests that we host. We welcome you to have breakfast at your leisure.  Please place dirty dishes in the dishwasher unless it’s full of clean dishes!",""
"208",1115662,"",14045566528,"","Adrianna","Manhattan","Harlem",40.81035,-73.94598,"United States","US",FALSE,"moderate","Entire home/apt",2022,"$749 ","$150 ",1,104,"6/22/2019",1,1,5,15,"Please respect our neighbors and keep the noise level at a respectful level. While we hear very little from our downstairs neighbor, she hears our sounds easily.",""
"209",1116214,"Cozy bedroom by Yankee Stadium",30253075852,"","Vincent","Bronx","Highbridge",40.83075,-73.93058,"United States","US",TRUE,"flexible","Private room",2007,"$538 ","$108 ",1,138,"6/30/2019",1.45,1,3,138,"THIS IS A NON-SMOKING RESIDENCE. NO Children under the age of 16  Smoking is permitted on your private deck only. Quiet hours are from 11:00 p.m. - 7:00 a.m. No pets allowed. Be respectful of your neighbors.",""
"210",1116767,"Great apartment with private bathroom and entrance",50778476532,"","Frederick","Manhattan","East Harlem",40.79958,-73.94275,"United States","US",FALSE,"flexible","Private room",2007,"$252 ","$50 ",5,204,"6/23/2019",1.92,1,1,327,"1. no pets 2. no smoking 3. no use of fireplace ",""
